ASVid	its-01_F_filt.fastq.gz	its-10_F_filt.fastq.gz	its-11_F_filt.fastq.gz	its-12_F_filt.fastq.gz	its-13_F_filt.fastq.gz	its-14_F_filt.fastq.gz	its-15_F_filt.fastq.gz	its-16_F_filt.fastq.gz	its-17_F_filt.fastq.gz	its-18_F_filt.fastq.gz	its-19_F_filt.fastq.gz	its-02_F_filt.fastq.gz	its-20_F_filt.fastq.gz	its-21_F_filt.fastq.gz	its-22_F_filt.fastq.gz	its-23_F_filt.fastq.gz	its-24_F_filt.fastq.gz	its-25_F_filt.fastq.gz	its-26_F_filt.fastq.gz	its-27_F_filt.fastq.gz	its-28_F_filt.fastq.gz	its-29_F_filt.fastq.gz	its-03_F_filt.fastq.gz	its-30_F_filt.fastq.gz	its-31_F_filt.fastq.gz	its-32_F_filt.fastq.gz	its-33_F_filt.fastq.gz	its-34_F_filt.fastq.gz	its-35_F_filt.fastq.gz	its-36_F_filt.fastq.gz	its-37_F_filt.fastq.gz	its-38_F_filt.fastq.gz	its-39_F_filt.fastq.gz	its-04_F_filt.fastq.gz	its-40_F_filt.fastq.gz	its-41_F_filt.fastq.gz	its-42_F_filt.fastq.gz	its-43_F_filt.fastq.gz	its-44_F_filt.fastq.gz	its-45_F_filt.fastq.gz	its-46_F_filt.fastq.gz	its-47_F_filt.fastq.gz	its-48_F_filt.fastq.gz	its-05_F_filt.fastq.gz	its-06_F_filt.fastq.gz	its-07_F_filt.fastq.gz	its-08_F_filt.fastq.gz	its-09_F_filt.fastq.gz	its-negC_F_filt.fastq.gz	its-posC_F_filt.fastq.gz	ASVid	similarity	query_length	taxonomy
3d8ec7b904518a8fb822d86c44b80235	686	253	356	150	277	188	148	136	0	1451	21	708	0	0	0	0	0	107	0	0	0	0	1082	0	0	0	0	0	0	0	0	1814	0	747	0	0	0	100	0	0	0	0	0	551	1318	1868	1021	312	0	0	3d8ec7b904518a8fb822d86c44b80235	98.485	198	"Fusarium_variasi|MN954339|SH3189497.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_variasi"
25659cf9b575c0e6fe170b0e0460abd7	536	77	130	471	204	120	397	80	0	18	0	1855	128	0	0	164	131	443	0	0	0	0	1278	0	0	0	0	0	0	0	0	0	0	1310	0	0	0	0	0	0	0	0	0	1203	1490	1645	1349	76	0	0	25659cf9b575c0e6fe170b0e0460abd7	98.919	185	"Linnemannia_gamsii|HQ630340|SH2972051.09FU|refs|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_gamsii"
b6c3cadfd1f737d4e11a4ce1b7b820fc	638	0	0	94	0	37	12	0	17	0	16	142	29	0	28	49	27	26	0	0	0	0	105	0	76	0	11	264	89	85	0	76	0	157	63	2955	3020	541	180	845	997	987	533	232	187	120	247	0	0	0	b6c3cadfd1f737d4e11a4ce1b7b820fc	100	291	"Thaumatomonas_sp|UDB05489472|SH1199946.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Thaumatomonadida;f__Thaumatomastigidae;g__Thaumatomonas;s__Thaumatomonas_sp"
f15431d5502bfecff00cb6cbe31827a2	408	922	1166	1002	988	575	1042	554	0	4	0	545	0	0	0	17	43	146	81	48	29	10	957	0	27	0	0	0	0	0	0	0	0	442	60	0	0	0	0	0	0	0	0	520	662	1045	905	568	0	0	f15431d5502bfecff00cb6cbe31827a2	99.441	179	"Paecilomyces_sp|KM108770|SH1174831.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Paecilomyces;s__Paecilomyces_sp"
73eac0fdd857c0de4bd0463ca592221d	608	7	18	18	13	0	10	23	40	13	15	822	30	0	23	36	0	0	0	0	0	0	674	0	0	0	0	0	0	0	0	0	5	855	18	20	16	67	19	23	37	176	17	460	6857	1039	710	0	0	0	73eac0fdd857c0de4bd0463ca592221d	100	179	"Sodiomyces_alcalophilus|MH862344|SH0941168.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Sodiomyces;s__Sodiomyces_alcalophilus"
dc2d1dcb466dbc2d1e105a25eaba213c	0	47	24	53	252	39	20	34	0	0	0	0	0	0	0	0	0	31	43	55	0	0	0	0	53	14	2172	5791	294	1467	233	0	203	0	8	0	0	0	0	0	0	181	0	0	0	0	0	40	0	0	dc2d1dcb466dbc2d1e105a25eaba213c	100	208	"Pseudopyrenochaeta_terrestris|LT623228|SH0898067.09FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pseudopyrenochaetaceae;g__Pseudopyrenochaeta;s__Pseudopyrenochaeta_terrestris"
a70f8928b4dd4935ef251423c8926732	235	10	22	0	0	0	13	0	0	0	23	1376	0	0	0	43	0	0	0	0	0	0	813	0	0	0	0	0	0	0	0	23	0	853	0	0	0	0	0	0	0	0	0	579	1867	1225	3744	0	0	0	a70f8928b4dd4935ef251423c8926732	99.465	187	"Plectosphaerellaceae_sp|UDB04978078|SH0941063.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerellaceae_gen_Incertae_sedis;s__Plectosphaerellaceae_sp"
79225126e997063ac8b997fc724de769	0	1725	1401	1302	1005	620	290	568	0	0	0	0	0	0	0	0	0	313	222	167	165	12	0	21	33	12	21	12	0	14	25	923	23	0	1204	0	0	0	0	0	0	0	0	0	0	0	0	639	0	0	79225126e997063ac8b997fc724de769	99.405	168	"Sordariomycetes_sp|UDB0862306|SH0941087.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp"
70f25953137625f7d93448a323ac0df2	43	509	799	0	331	517	637	414	12	0	14	446	7	121	21	17	0	25	76	121	58	0	2796	0	0	0	0	0	0	0	0	14	0	569	102	0	0	0	0	0	5	0	0	216	557	580	684	481	0	0	70f25953137625f7d93448a323ac0df2	98.404	188	"Phialemonium_inflatum|HE610364|SH0971256.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Cephalothecaceae;g__Phialemonium;s__Phialemonium_inflatum"
27878c4772753dab512118a60ad5170d	0	0	0	0	0	0	5048	0	8	0	0	0	48	0	0	0	0	0	0	0	0	0	0	11	0	22	2454	0	0	0	0	2230	47	0	128	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	27878c4772753dab512118a60ad5170d	98.446	193	"Nectriaceae_sp|KX788197|SH0994942.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nectriaceae_gen_Incertae_sedis;s__Nectriaceae_sp"
828ab9b7d289116e1c87179a0ae93ba8	57	934	1194	1321	1820	489	353	627	0	3	0	77	0	0	0	0	0	280	169	175	97	6	310	27	77	19	0	10	0	6	8	250	10	106	402	0	0	0	0	0	0	0	0	61	198	187	256	558	0	0	828ab9b7d289116e1c87179a0ae93ba8	96.154	208	"Chrysosporium_lobatum|JX348642|SH1219499.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Chrysosporium;s__Chrysosporium_lobatum"
84ef085f1563032e5e339acfc5f30811	31	52	55	30	78	52	70	29	0	0	0	12	0	0	15	0	0	9	56	81	0	0	21	8	32	0	188	176	282	931	131	6504	15	0	0	59	81	0	607	0	0	0	0	10	27	21	11	36	0	0	84ef085f1563032e5e339acfc5f30811	100	167	"Dactylonectria_macrodidyma|AY677290|SH0972898.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Dactylonectria;s__Dactylonectria_macrodidyma"
2478d9c43912c93848e329426aa12347	306	410	1029	1169	682	422	819	553	6	0	0	386	0	0	0	0	0	167	0	17	85	0	149	1012	39	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	292	481	216	276	752	0	0	2478d9c43912c93848e329426aa12347	99.052	211	"Humicola_nigrescens|AB625592|SH1240686.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__Humicola_nigrescens"
751fa0a9637001c80791eb0f5536ffed	318	66	44	0	0	0	14	54	0	16	0	129	0	0	22	0	147	41	0	14	0	0	248	0	37	0	0	0	100	0	38	0	1623	466	107	526	542	38	2231	38	423	614	1186	0	59	0	19	26	0	0	751fa0a9637001c80791eb0f5536ffed	100	49	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
b3b30aec1a7beb9fa62e68f1a09af64f	195	48	184	210	181	172	175	181	56	0	0	0	0	0	0	124	21	155	94	121	29	0	40	0	88	26	10	82	464	2149	100	543	492	0	1116	58	75	25	541	25	96	426	455	222	0	90	0	0	0	0	b3b30aec1a7beb9fa62e68f1a09af64f	100	49	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
cff39502485c43bde3548dd804b443ed	412	15	15	29	10	9	5	0	37	8	35	492	22	4	12	71	25	12	0	8	17	0	825	0	0	0	0	0	0	0	0	0	0	569	30	22	37	6	12	21	49	22	11	130	1135	2216	2692	30	0	0	cff39502485c43bde3548dd804b443ed	99.359	156	"GS05_sp|UDB02306685|SH0915273.09FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS05;f__GS05_fam_Incertae_sedis;g__GS05_gen_Incertae_sedis;s__GS05_sp"
bfc971e6bcd39e76a900a49d8e3f449c	0	0	0	0	55	85	47	63	377	341	522	0	283	2081	2992	1253	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bfc971e6bcd39e76a900a49d8e3f449c	97.312	186	"Geosmithia_sp|UDB03042562|SH0945922.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Geosmithia;s__Geosmithia_sp"
cb1dcf3034aff55fc21d7189c87f1ebb	330	62	122	196	133	58	97	47	17	0	11	678	0	0	9	40	42	0	0	17	0	0	719	0	0	0	10	19	0	59	15	104	0	678	229	22	24	18	16	5	107	0	0	508	1101	974	1727	61	0	0	cb1dcf3034aff55fc21d7189c87f1ebb	100	431	"Eukaryota_sp|UDB01724067|SH1182399.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
e63a86149958695048dd42c6dda2a051	148	0	14	90	12	0	164	3	27	0	42	1605	111	0	137	22	96	6	15	34	19	0	74	0	0	0	0	0	0	0	0	0	0	1146	0	13	30	0	11	0	22	5	0	913	19	2761	553	132	0	0	e63a86149958695048dd42c6dda2a051	89.888	89	"Rhizophydiomycetes_sp|UDB0221030|SH1189785.09FU|reps|k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiomycetes_ord_Incertae_sedis;f__Rhizophydiomycetes_fam_Incertae_sedis;g__Rhizophydiomycetes_gen_Incertae_sedis;s__Rhizophydiomycetes_sp"
fd013afa11e16f3ef30b692bcfc502d4	1744	0	0	0	0	0	0	0	26	0	0	1160	50	0	0	73	86	0	0	0	0	0	863	0	0	0	0	0	0	0	0	0	0	2189	0	33	52	0	0	0	0	0	0	408	13	721	461	0	0	0	fd013afa11e16f3ef30b692bcfc502d4	87.838	222	"Chytridiales_sp|UDB0744229|SH1111521.09FU|reps|k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiales_fam_Incertae_sedis;g__Chytridiales_gen_Incertae_sedis;s__Chytridiales_sp"
fe89a0f2bc751cd41c11ef60989393f8	0	0	0	0	0	0	0	0	182	0	0	0	0	0	10	25	0	0	0	0	0	0	0	7341	0	191	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	fe89a0f2bc751cd41c11ef60989393f8	95.402	174	"Tremellales_sp|UDB07347635|SH0994210.09FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_fam_Incertae_sedis;g__Tremellales_gen_Incertae_sedis;s__Tremellales_sp"
4b5cfbc96c425acc45b6ce7077cff72b	29	44	43	6	25	30	102	40	1579	13	196	126	1707	120	2680	60	37	0	23	14	17	0	179	0	0	0	0	0	0	0	0	0	0	123	10	0	0	0	46	0	0	0	0	65	134	136	138	14	0	0	4b5cfbc96c425acc45b6ce7077cff72b	98.964	193	"Emericellopsis_glabra|AY632657|SH2067741.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Emericellopsis;s__Emericellopsis_glabra"
9b7de8bb4c7b2bf84e7b107f3e511394	373	210	333	902	166	159	192	168	0	0	21	769	0	0	311	111	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	533	0	0	0	8	0	0	0	0	0	496	1013	681	617	130	0	0	9b7de8bb4c7b2bf84e7b107f3e511394	100	182	"Mortierella_sp|UDB04927840|SH1039153.09FU|reps|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp"
c7fc44b6997a0b2dc2ad77d9423eb06d	49	84	92	126	89	52	133	522	0	2977	0	47	0	0	0	0	0	566	0	68	0	0	46	0	782	0	0	0	0	142	75	0	0	0	0	162	124	81	674	210	146	0	82	0	71	0	48	64	0	0	c7fc44b6997a0b2dc2ad77d9423eb06d	100	168	"Plectosphaerella_niemeijerarum|MG386080|SH3177378.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_niemeijerarum"
67cf8b37840048d961f193b59f83f7cd	20	737	1195	1322	683	406	456	610	0	0	0	17	0	0	0	0	0	310	99	241	60	0	0	0	25	0	0	0	0	0	0	0	0	21	112	0	0	0	0	0	0	0	0	30	31	14	17	479	0	0	67cf8b37840048d961f193b59f83f7cd	99.329	149	"Wallemia_sebi|AY328915|SH0958501.09FU|refs|k__Fungi;p__Basidiomycota;c__Wallemiomycetes;o__Wallemiales;f__Wallemiaceae;g__Wallemia;s__Wallemia_sebi"
a080206018aa2c814f937f6177565a1a	103	903	677	588	382	345	227	293	4	0	0	178	0	19	0	27	34	138	53	80	53	0	482	8	21	5	0	0	0	3	13	21	8	247	133	0	0	7	0	0	0	0	0	154	367	427	329	423	0	0	a080206018aa2c814f937f6177565a1a	100	201	"Phialophora_intermedia|MH862147|SH1504545.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phialophora;s__Phialophora_intermedia"
c482cf5b6fd6c33f451b4ca49f6afec7	0	544	1324	848	634	464	1452	573	0	0	0	13	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	73	0	0	484	0	0	c482cf5b6fd6c33f451b4ca49f6afec7	99.468	188	"Eukaryota_sp|UDB0405801|SH1039118.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
c02215c3ba75beeaf277d143a8fc9003	172	555	515	428	405	384	411	276	12	0	0	267	7	91	3	20	9	98	60	93	23	0	308	6	26	62	0	0	2	0	0	0	0	324	42	0	0	0	0	0	0	0	0	212	447	396	341	304	0	0	c02215c3ba75beeaf277d143a8fc9003	100	171	"Stachybotrys_chartarum|EF568081|SH1073994.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotrys;s__Stachybotrys_chartarum"
0a772036be5f88b1bfbee4b6c4dc39e5	315	87	77	71	150	0	83	45	15	5	10	658	11	7	13	81	0	25	0	0	0	0	636	0	0	0	0	0	0	0	0	0	0	702	0	0	0	0	10	0	0	0	0	409	1163	691	937	53	0	0	0a772036be5f88b1bfbee4b6c4dc39e5	98.529	204	"Gamsia_simplex|LM652379|SH1070220.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Gamsia;s__Gamsia_simplex"
fe6e0d84335c1c1de1b254c8c3bcd054	0	112	90	133	113	47	193	376	0	270	0	0	0	0	0	0	0	1878	0	0	79	0	0	0	0	0	204	0	1753	0	0	0	130	0	0	169	136	0	365	0	79	0	0	0	0	0	0	64	0	0	fe6e0d84335c1c1de1b254c8c3bcd054	100	168	"Plectosphaerella_slobbergiarum|MW883443|SH3177798.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_slobbergiarum"
74220d7cc188f03b9899d837f2f58e89	0	20	62	122	65	20	0	5665	0	0	0	0	0	0	0	0	0	52	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	74220d7cc188f03b9899d837f2f58e89	100	177	"Stagonosporopsis_valerianellae|GU237832|SH2738163.09FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_valerianellae"
0e7d9405ca545de2522cfd861958e2b6	9	0	0	0	0	0	0	0	9	0	0	0	0	44	27	440	92	158	87	39	3176	52	0	397	220	66	18	23	76	80	207	110	15	0	234	4	14	54	0	0	133	0	138	0	0	0	0	0	0	0	0e7d9405ca545de2522cfd861958e2b6	95.798	238	"Blumeria_graminis|MN540407|SH0945525.09FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_graminis"
dbfc2224b41f2f071f48f66a6734f70e	319	4	33	0	10	4	13	5	15	0	13	771	4	0	19	46	16	3	0	0	0	0	621	0	0	0	0	0	0	0	0	0	0	534	0	0	3	0	8	0	0	0	0	478	1247	794	905	0	0	0	dbfc2224b41f2f071f48f66a6734f70e	100	227	"Gymnoascus_reessii|GQ376102|SH0921934.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae;g__Gymnoascus;s__Gymnoascus_reessii"
133b9138327628a69e857b266bea0d9a	6	462	638	849	902	362	213	337	0	0	0	22	0	0	3	16	0	174	65	88	97	0	19	0	60	0	11	23	14	147	47	246	37	14	406	0	10	0	0	0	0	0	0	0	24	26	19	405	0	0	133b9138327628a69e857b266bea0d9a	99.468	188	"Aspergillus_ruber|EF652066|SH1083171.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_ruber"
4bfe433f48f73e43b61f3fac649b3279	71	614	477	396	417	340	522	276	0	0	0	1105	8	0	0	0	0	102	60	79	32	0	114	0	45	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	69	250	140	120	252	0	0	4bfe433f48f73e43b61f3fac649b3279	100	183	"Fusicolla_septimanifiniscientiae|MK069422|SH3920575.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusicolla;s__Fusicolla_septimanifiniscientiae"
8faf977eab30e229c4ba0eec5059a410	0	624	877	570	481	458	314	412	0	0	9	0	17	0	0	0	0	211	135	170	110	125	0	80	145	277	0	2	0	0	5	20	0	0	36	0	0	0	0	0	0	0	0	0	0	7	0	424	0	0	8faf977eab30e229c4ba0eec5059a410	96.988	166	"Tilachlidium_brachiatum|KJ882910|SH1079638.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Tilachlidiaceae;g__Tilachlidium;s__Tilachlidium_brachiatum"
eced5e02a199e08d04a9af3ac661185d	0	671	682	795	495	410	1015	304	0	0	0	0	0	0	0	0	0	0	202	95	172	0	0	111	48	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	358	0	0	eced5e02a199e08d04a9af3ac661185d	99.522	209	"Mortierella_sp|UDB04791780|SH1302508.09FU|reps|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp"
78e3972e4f963d32de308d167da5fd5b	0	476	546	572	381	225	1507	241	0	0	0	266	0	0	0	0	0	163	276	36	209	20	78	72	0	0	0	0	0	0	0	0	0	31	17	0	0	0	0	0	0	13	0	14	0	0	0	229	0	0	78e3972e4f963d32de308d167da5fd5b	100	183	"Tausonia_pullulans|AF444417|SH1071204.09FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Tausonia;s__Tausonia_pullulans"
e26835f664ce7f0253e2edd3648a6487	151	335	388	361	291	186	207	151	0	314	0	234	0	0	0	0	24	432	0	74	0	0	316	23	296	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	157	313	250	510	216	0	0	e26835f664ce7f0253e2edd3648a6487	99.415	171	"Chordomyces_antarcticus|KJ443241|SH1451459.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Chordomyces;s__Chordomyces_antarcticus"
672ca780f466a57e6de60d4ec9dcb741	0	64	0	1504	292	119	0	0	0	0	0	0	0	0	0	0	0	495	116	0	84	0	0	0	0	0	131	87	41	382	439	753	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	766	0	0	672ca780f466a57e6de60d4ec9dcb741	100	47	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
97af696ad96ceb598c731d77297e77a6	89	30	82	225	33	27	61	39	39	51	44	25	737	0	74	37	0	82	49	0	140	2722	33	278	38	0	0	0	0	0	0	0	0	34	59	0	0	0	0	0	0	0	0	20	58	56	23	40	0	0	97af696ad96ceb598c731d77297e77a6	98.947	190	"Cladosporium_succulentum|LN834434|SH4360065.09FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_succulentum"
e486d1c81647ae446a4e1b39c77e8602	0	687	627	864	310	185	444	184	0	0	0	0	0	0	0	0	0	1058	305	0	0	0	59	0	63	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	43	0	0	277	0	0	e486d1c81647ae446a4e1b39c77e8602	94.762	210	"Mortierella_polygonia|HQ630301|SH1260731.09FU|refs|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_polygonia"
2ada98f50bd767e818ac1b1f2449170b	0	958	1003	47	389	519	1147	390	0	0	0	15	0	0	0	0	0	17	32	56	23	0	7	0	4	0	0	0	0	0	0	5	0	5	37	0	0	0	0	0	0	0	0	0	8	10	0	396	0	0	2ada98f50bd767e818ac1b1f2449170b	98.598	214	"Penicillium_antarcticum|KJ834503|SH1228083.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_antarcticum"
7fbb93d82e4abea98be2b43aa3e311fd	24	45	87	175	83	56	84	76	2015	154	21	0	116	0	89	17	50	549	713	73	38	0	33	46	23	0	0	0	0	0	0	67	0	29	0	34	36	56	0	0	35	23	0	0	55	0	45	69	0	0	7fbb93d82e4abea98be2b43aa3e311fd	100	185	"Fungi_sp|UDB099752|SH1169037.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
1faac684392066f7419b75837da96151	49	558	601	684	540	241	284	192	0	0	0	49	0	0	0	0	6	91	79	85	30	4	93	11	17	7	0	35	13	25	13	36	0	72	119	0	0	0	0	0	0	0	0	55	96	87	94	351	0	0	1faac684392066f7419b75837da96151	100	183	"Aspergillus_intermedius|EF652074|SH3212574.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_intermedius"
7c9fe99df5d392ce69e67bc04e2464bc	206	0	0	66	0	0	0	0	0	0	0	251	6	0	29	57	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	666	0	0	0	0	0	0	0	0	0	321	1300	690	527	0	0	0	7c9fe99df5d392ce69e67bc04e2464bc	91.729	133	"Fungi_sp|UDB02177133|SH1115777.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
7c9fe99df5d392ce69e67bc04e2464bc	206	0	0	66	0	0	0	0	0	0	0	251	6	0	29	57	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	666	0	0	0	0	0	0	0	0	0	321	1300	690	527	0	0	0	7c9fe99df5d392ce69e67bc04e2464bc	92.208	77	"Fungi_sp|UDB02177133|SH1115777.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
49f6878c5ab575efee6d8aaea8f55a9e	0	389	638	533	334	410	138	363	0	0	0	0	0	0	0	0	0	768	17	78	20	0	0	0	57	0	14	0	0	0	13	117	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	441	0	0	49f6878c5ab575efee6d8aaea8f55a9e	100	197	"Sordariomycetes_sp|UDB03568840|SH0943376.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp"
fcf4c4f9aed4588646362e8d29ab0827	0	0	61	120	0	0	70	0	0	0	0	0	0	0	0	2760	0	0	0	244	0	1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	fcf4c4f9aed4588646362e8d29ab0827	99.474	190	"Cladosporium_sphaerospermum|DQ780343|SH4358594.09FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_sphaerospermum"
